"Name","RMSPE_ratio"
"Plutarch",1.14296936181653
"Proudhon",1.38184612946846
"Ralph Waldo Emerson",0.717957059776326
"Ranke",0.754643360862803
"Renan",0.838518627363338
"Richard Cobden",1.07011461601815
"Rilke",11.7337833689954
"Robert Browning",1.53071740169358
"Robert Burns",0.327571560509653
"Robert Owen",1.30711680148871
"Rodbertus",0.603691857728776
"Rousseau",0.861483297781
"SainteBeuve",1.46064050344882
"Samuel Johnson",1.40504754990617
"Schäffle",1.22362759310166
"Scheler",2.57175934831359
"Schleiermacher",1.31227487905616
"Schmoller",1.56100921924657
"Schopenhauer",0.42280826699893
"Simmel",6.1118332910382
"Simon Newcomb",1.5101986407727
"Sismondi",1.47102481700146
"Sombart",4.39489059474263
"Sophocles",0.927447377396942
"Spinoza",0.797561222726541
"Tacitus",1.38056797172685
"Theodor Fontane",5.13865326603731
"Thomas Browne",2.52512999015163
"Thomas Carlyle",0.496645798049037
"Thomas Jefferson",0.796991123199687
"Thomas Mann",7.9301140918245
"Thomas More",0.384144275685611
"Thoreau",0.643083266266658
"Thucydides",NA
"Thünen",0.412084840128153
"Tocqueville",0.591994535673734
"Victor Hugo",1.46228247974971
"Virgil",0.831227425190738
"Voltaire",0.659947325184208
"Walt Whitman",2.12561228395385
"Walter Raleigh",1.04701138338983
"Wilhelm von Humboldt",1.14631801750194
"William Caxton",1.6888490578571
"William Godwin",0.619695490740343
"William Graham Sumner",0.941243943231678
"William Harrison",0.913669887170069
"William Harvey",0.995776171543788
"William Penn",0.532120161120724
"William Roper",0.912262412804562
"William Wordsworth",1.05633977291613
"Windelband",1.26261680316587
"Wollstonecraft",0.63362640881716
"Wundt",0.802832582745778
